fold,metric_type,metric,value_mitig,value_nomitig,value_pol
0,performance,Accuracy,0.7288775568710923,0.7288775568710923,0.43476523598491845
0,performance,Precision,0.5936371448070696,0.5936371448070696,0.3972555524610279
0,performance,Recall,0.3122659495207081,0.3122659495207081,0.4888649190750675
0,performance,F1,0.42333611708379376,0.42333611708379376,0.3584640829432918
0,performance,Roc Auc,0.5658573442513686,0.5658573442513686,0.5798524219116247
0,fairness,1 - Demographic Parity Difference,0.5477893404869205,0.5477893404869205,0.6295364763163332
0,fairness,1 - Equalized Odds Difference,0.39595464386466356,0.39595464386466356,0.6148963385347299
1,performance,Accuracy,0.7462403093920906,0.7462403093920906,0.43813558832967553
1,performance,Precision,0.5041836735009037,0.5041836735009037,0.4406210017018289
1,performance,Recall,0.44318171165788084,0.44318171165788084,0.6400464029929104
1,performance,F1,0.2676038403208265,0.2676038403208265,0.33969119539925446
1,performance,Roc Auc,0.7178270767836848,0.7178270767836848,0.4122470245668993
1,fairness,1 - Demographic Parity Difference,0.5142490624051201,0.5142490624051201,0.6503347951603783
1,fairness,1 - Equalized Odds Difference,0.4132146296927989,0.4132146296927989,0.4475387167958278
2,performance,Accuracy,0.7939930848307706,0.7939930848307706,0.41938991812815046
2,performance,Precision,0.6989776050541271,0.6989776050541271,0.2634566421911977
2,performance,Recall,0.5062909436496815,0.5062909436496815,0.3487024177391467
2,performance,F1,0.29185195386045243,0.29185195386045243,0.34386708154059276
2,performance,Roc Auc,0.4467588030128748,0.4467588030128748,0.5319115559474368
2,fairness,1 - Demographic Parity Difference,0.620311466763611,0.620311466763611,0.6429751975136403
2,fairness,1 - Equalized Odds Difference,0.5607905154829511,0.5607905154829511,0.5089362212678352
3,performance,Accuracy,0.5822736981887314,0.5822736981887314,0.48883950706061025
3,performance,Precision,0.36913043778010457,0.36913043778010457,0.38906957636373357
3,performance,Recall,0.49484042196359973,0.49484042196359973,0.41720949613537206
3,performance,F1,0.2968793713636943,0.2968793713636943,0.3171542652394016
3,performance,Roc Auc,0.5330649112675091,0.5330649112675091,0.5847632295667639
3,fairness,1 - Demographic Parity Difference,0.32167777739014464,0.32167777739014464,0.6811893801915758
3,fairness,1 - Equalized Odds Difference,0.4314755481281811,0.4314755481281811,0.573288418446301
4,performance,Accuracy,0.33682172154603296,0.33682172154603296,0.5106463499396507
4,performance,Precision,0.5634923654922683,0.5634923654922683,0.395605887163332
4,performance,Recall,0.8022928263627342,0.8022928263627342,0.6153637000276918
4,performance,F1,0.2152587814528324,0.2152587814528324,0.380019106779233
4,performance,Roc Auc,0.45915822306324044,0.45915822306324044,0.4650120246476146
4,fairness,1 - Demographic Parity Difference,0.604533179237224,0.604533179237224,0.6629149532314714
4,fairness,1 - Equalized Odds Difference,0.5666173398207349,0.5666173398207349,0.5937643520185855
